num,year,id,team,RPI,SOS,PE
502,2014,1204,Georgia Southern,0.4168,0.4152,0.3620402597357772
503,2014,1122,Austin Peay,0.4156,0.4358,0.30067953986233403
504,2014,1402,Texas State-San Marcos,0.4143,0.4872,0.19942515866282276
505,2014,1123,Ball State,0.4131,0.5258,0.10302159093707612
506,2014,1251,Liberty,0.4112,0.4581,0.3653434739896569
507,2014,1359,Samford,0.4108,0.4347,0.19461476845804182
508,2014,1227,Illinois-Chicago,0.4068,0.4894,0.17272423708124313
509,2014,1240,Jacksonville State,0.4045,0.4472,0.19566444314571876
510,2014,1415,California Riverside,0.4027,0.4516,0.25682072669390427
511,2014,1298,Navy,0.4001,0.4438,0.19134254020382296
512,2014,1224,Howard,0.3927,0.4483,0.08025035144636042
513,2014,1127,Binghamton,0.3917,0.439,0.10900257995697213
514,2014,1420,Maryland-Baltimore County,0.3884,0.4338,0.17516139448256093
515,2014,1175,Delaware State,0.3876,0.4389,0.19030321808834533
516,2014,1354,South Carolina State,0.3872,0.4344,0.08952837402782413
517,2014,1391,Stetson,0.3856,0.4485,0.09555976904213231
518,2014,1111,Appalachian State,0.38299999999999995,0.4445,0.15820039869629168
519,2014,1255,Longwood,0.3787,0.447,0.058870734883316775
520,2014,1202,Furman,0.3776,0.4141,0.11409061597468653
521,2014,1223,Houston Baptist,0.3679,0.4465,0.0887231243726583
522,2014,1126,Bethune-Cookman,0.3605,0.4199,0.12267188557569657
523,2014,1154,The Citadel,0.3562,0.4375,0.10220094435347872
524,2014,1271,Maryland-Eastern Shore,0.3531,0.4172,0.11406163139149551
525,2014,1342,Presbyterian,0.3415,0.4149,0.06820714049938868
526,2014,1112,Arizona,0.6731,0.5965,0.9599021491262957
527,2014,1455,Wichita State,0.6522,0.5363,0.9577430740526621
528,2014,1458,Wisconsin,0.6418,0.5986,0.8592649438779156
529,2014,1438,Virginia,0.6371,0.574,0.9205250971072311
530,2014,1166,Creighton,0.6332,0.5757,0.9088485920779023
531,2014,1307,New Mexico,0.6279,0.5648,0.8367342099420728
532,2014,1417,UCLA,0.6247,0.5794,0.8828597335397762
533,2014,1393,Syracuse,0.6219,0.5537,0.8686810947594273
534,2014,1277,Michigan State,0.6199,0.5796,0.8904103860810182
535,2014,1211,Gonzaga,0.6181,0.5428,0.903703634637326
536,2014,1163,Connecticut,0.6145,0.5693,0.8585173954931811
537,2014,1326,Ohio State,0.6111,0.5777,0.8964065707090884
538,2014,1328,Oklahoma,0.6076,0.5792,0.7514463699273393
539,2014,1332,Oregon,0.6069,0.5763,0.8024041558883903
540,2014,1124,Baylor,0.6019,0.5893,0.7419084907163187
541,2014,1386,Saint Joseph's,0.5988,0.5594,0.7052698136823912
542,2014,1160,Colorado,0.5981,0.5761,0.6419233902382777
543,2014,1400,Texas,0.5958,0.5647,0.6877716891781466
544,2014,1405,Toledo,0.5922,0.5038,0.7172955516273829
545,2014,1344,Providence,0.5873,0.5586,0.6718855648953767
546,2014,1397,Tennessee,0.5846,0.5755,0.8730352917398684
547,2014,1113,Arizona State,0.5828,0.5594,0.766893933792471
548,2014,1217,Harvard,0.5818,0.4797,0.9250206168250957
549,2014,1304,Nebraska,0.5789,0.5696,0.6104460988806305
550,2014,1278,Minnesota,0.5778,0.5855,0.6489487784757667
551,2014,1372,Stephen F. Austin,0.5745,0.4463,0.9290919947765696
552,2014,1199,Florida State,0.5720000000000001,0.5675,0.7174678107861193
553,2014,1234,Iowa,0.5714,0.5668,0.8986468256914063
554,2014,1453,Green Bay,0.5701,0.5058,0.8290522124675955
555,2014,1264,Manhattan,0.5687,0.492,0.8011255063627164
556,2014,1256,Louisiana Tech,0.5683,0.4876,0.943370750775857
557,2014,1292,Middle Tennessee,0.5661,0.5137,0.7641931757533215
558,2014,1444,Western Michigan,0.5637,0.506,0.6913454932362317
559,2014,1362,San Francisco,0.5624,0.5457,0.5927966447047812
560,2014,1228,Illinois,0.5615,0.5658,0.6123997576830683
561,2014,1308,New Mexico State,0.5611,0.4892,0.85417556641185
562,2014,1208,Georgia,0.5594,0.5536,0.6147789854115977
563,2014,1209,Georgia State,0.5585,0.4775,0.8539700175851991
564,2014,1268,Maryland,0.5581,0.5839,0.657539106750488
565,2014,1428,Utah,0.5558,0.5381,0.8070092373858174
566,2014,1129,Boise State,0.5552,0.5435,0.7217324350397065
567,2014,1131,Boston University,0.5492,0.4997,0.7081233413069248
568,2014,1185,Eastern Michigan,0.5482,0.5412,0.5801582191469766
569,2014,1452,West Virginia,0.5462,0.5615,0.6865833923507714
570,2014,1418,Louisiana-Lafayette,0.5454,0.4966,0.6556909282601001
571,2014,1266,Marquette,0.5449,0.5574,0.6648526938957369
572,2014,1279,Ole Miss,0.5423,0.539,0.6147491591626963
573,2014,1145,Canisius,0.5401,0.4899,0.6599453624383538
574,2014,1247,La Salle,0.5391,0.5629,0.4670853371362709
575,2014,1333,Oregon State,0.5366,0.5528,0.5134378364136026
576,2014,1231,Indiana,0.5365,0.5564,0.7176981344511422
577,2014,1449,Washington,0.5361,0.5533,0.4912597881836892
578,2014,1138,Buffalo,0.5339,0.4952,0.7556949522708405
579,2014,1424,UNLV,0.5316,0.5244,0.7643252456452077
580,2014,1274,Miami (Fla.),0.5279,0.5382,0.6113303015551899
581,2014,1358,Sam Houston State,0.526,0.4584,0.6315235983001093
582,2014,1336,Penn State,0.5252,0.5552,0.5289659428548383
583,2014,1429,Utah State,0.5242,0.5286,0.5850738263050235
584,2014,1110,American,0.5239,0.4763,0.7697004222370502
585,2014,1435,Vanderbilt,0.5228,0.5487,0.4484599102272079
586,2014,1343,Princeton,0.5203,0.4511,0.7865191218012282
587,2014,1104,Alabama,0.5192,0.5897,0.4715607881908556
588,2014,1172,Davidson,0.5179,0.484,0.7135629369245184
589,2014,1371,Seton Hall,0.5177,0.5382,0.5955543625191979
590,2014,1162,Columbia,0.5167,0.49,0.7077285750714253
591,2014,1180,Drexel,0.5151,0.5032,0.5743783102014443
592,2014,1229,Illinois State,0.5144,0.5249,0.4531888526684243
593,2014,1323,Notre Dame,0.5128,0.5529,0.5681944149348956
594,2014,1355,South Dakota State,0.5117,0.4823,0.6007342842296982
595,2014,1376,South Carolina,0.5113,0.5585,0.4221887028336339
596,2014,1293,Murray State,0.5102,0.4685,0.627883867905438
597,2014,1430,Utah Valley,0.5093,0.4623,0.48180119502885393
598,2014,1195,Florida Gulf Coast,0.5082,0.4604,0.6919626630142047
599,2014,1401,Texas A&M;,0.5079,0.5244,0.5919075934519878
600,2014,1139,Butler,0.5069,0.5393,0.5034362110025797
601,2014,1412,UAB,0.5059,0.5017,0.5749763812103716
602,2014,1177,DePaul,0.5048,0.5656,0.24086782252582323
603,2014,1360,San Diego,0.5031,0.5201,0.48943700678063157
604,2014,1322,Northwestern State,0.5013,0.4893,0.5436667151019267
605,2014,1218,Hawaii,0.4991,0.4772,0.7185733652977896
606,2014,1189,Elon,0.4986,0.4771,0.5234907503537624
607,2014,1206,George Mason,0.4977,0.551,0.3772986990287954
608,2014,1253,Long Beach State,0.4967,0.5127,0.4374611934226122
609,2014,1457,Winthrop,0.4958,0.4606,0.5064424428734947
610,2014,1330,Old Dominion,0.495,0.5055,0.44419668571027576
611,2014,1219,High Point,0.4939,0.4782,0.36325919125259837
612,2014,1179,Drake,0.4935,0.5037,0.4089257613684936
613,2014,1425,Southern California,0.4921,0.5616,0.26300905172720285
614,2014,1339,Portland,0.4917,0.505,0.6395850749640205
615,2014,1117,Arkansas State,0.4899,0.4575,0.6249006558533936
616,2014,1161,Colorado State,0.4897,0.5185,0.5554903357203125
617,2014,1434,Valparaiso,0.4885,0.4872,0.5267374691615555
618,2014,1383,St. Francis (N.Y.),0.4877,0.4502,0.5640913667339562
619,2014,1182,Duquesne,0.4867,0.5113,0.48266277769176225
620,2014,1316,North Florida,0.4859,0.4787,0.3092861185790492
621,2014,1353,Rutgers,0.4839,0.5549,0.23765610272452248
622,2014,1132,Bowling Green,0.4832,0.527,0.3277013310430082
623,2014,1157,Coastal Carolina,0.4812,0.4476,0.5742000961074203
624,2014,1351,Rider,0.48100000000000004,0.4888,0.3801392252929621
625,2014,1356,Southern Illinois,0.4806,0.508,0.464025676589863
626,2014,1198,Florida International,0.4805,0.487,0.31742761162082705
627,2014,1214,Hampton,0.4802,0.4337,0.63996736286527
628,2014,1190,E. Tennessee State,0.48,0.466,0.49713317222651415
629,2014,1142,Cal Poly,0.4793,0.5092,0.3543199965175079
630,2014,1365,Santa Clara,0.4787,0.5109,0.39679085755813553
631,2014,1395,TCU,0.4787,0.566,0.13089527040477208
632,2014,1191,Evansville,0.4784,0.5162,0.29824260806056024
633,2014,1187,East Carolina,0.4772,0.4861,0.43984224459684335
634,2014,1447,Wagner,0.4758,0.4249,0.6403229161345134
635,2014,1416,UCF,0.4755,0.5212,0.3696019521648788
636,2014,1318,Northeastern,0.4748,0.517,0.35863757877899166
637,2014,1450,Washington State,0.4743,0.5503,0.21953932803274948
638,2014,1200,Fordham,0.4719,0.5319,0.23701919281095757
639,2014,1186,Eastern Washington,0.4699,0.4724,0.4467021998379419
640,2014,1178,Detroit,0.4685,0.4967,0.35655936095997315
641,2014,1378,South Florida,0.4683,0.5092,0.2599989918302509
642,2014,1216,Hartford,0.4656,0.4396,0.4759748614308099
643,2014,1250,Lehigh,0.4642,0.4696,0.3651980751019506
644,2014,1225,Idaho,0.46399999999999997,0.4637,0.3751835110265935
645,2014,1347,Radford,0.4613,0.4051,0.5490380777482051
646,2014,1158,College of Charleston,0.4607,0.4832,0.49286714809410165
647,2014,1419,Louisiana-Monroe,0.4605,0.4946,0.24989832789564503
648,2014,1439,Virginia Tech,0.46,0.5421,0.293664195265045
649,2014,1394,Texas A&amp;M-Corpus; Christi,0.4597,0.4412,0.5459304246048376
650,2014,1102,Air Force,0.4562,0.5004,0.2326069814712936
651,2014,1340,Portland State,0.4557,0.4422,0.4373136360612885
652,2014,1106,Alabama State,0.4536,0.4001,0.46470010633845293
653,2014,1159,Colgate,0.4523,0.4661,0.5788544888176126
654,2014,1248,Lafayette,0.4522,0.4822,0.30775337489021015
655,2014,1309,New Orleans,0.4502,0.4619,0.14502354075389678
656,2014,1311,Nicholls State,0.4455,0.4175,0.253912898577642
657,2014,1115,Arkansas-Pine Bluff,0.4444,0.4512,0.14680943858103163
658,2014,1171,Dartmouth,0.4438,0.466,0.4166009378692752
659,2014,1149,Charleston Southern,0.4411,0.4662,0.5219900161868185
660,2014,1194,Florida Atlantic,0.4379,0.4982,0.27494855643842414
661,2014,1270,McNeese State,0.4366,0.4831,0.14396327560395517
662,2014,1259,Loyola-Maryland,0.4364,0.4648,0.1823536650150218
663,2014,1267,Marshall,0.435,0.4913,0.3522835673428833
664,2014,1363,San Jose State,0.4325,0.5128,0.09150390569066857
665,2014,1375,South Alabama,0.4321,0.4943,0.2864014150170326
666,2014,1239,Jacksonville,0.4307,0.4611,0.21842102344946018
667,2014,1335,Pennsylvania,0.4282,0.485,0.21777108021681432
668,2014,1168,Cal State Fullerton,0.4269,0.4564,0.3111594939732184
669,2014,1260,Loyola-Chicago,0.4252,0.4843,0.3208425548845292
670,2014,1442,Western Illinois,0.4244,0.4803,0.25299301051128514
671,2014,1284,Monmouth,0.4236,0.4592,0.3109303336207649
672,2014,1141,Central Michigan,0.4226,0.4795,0.23694808860980687
673,2014,1238,Jackson State,0.4216,0.4351,0.35428948800901006
674,2014,1254,LIU-Brooklyn,0.4191,0.4527,0.18407917590040554
675,2014,1398,Tennessee State,0.4187,0.5103,0.17806408612602118
676,2014,1310,Niagara,0.4175,0.4917,0.23038691967036204
677,2014,1341,Prairie View A&M;,0.4168,0.4469,0.1588205878486845
678,2014,1427,Texas-San Antonio,0.4143,0.4908,0.1282193109755287
679,2014,1312,New Jersey Tech,0.4139,0.4137,0.2718905259649058
680,2014,1297,Northern Kentucky,0.4118,0.4593,0.25115928595597964
681,2014,1410,Texas-Pan American,0.4109,0.4515,0.21803325764052975
682,2014,1108,Alcorn State,0.4071,0.4288,0.1939425986481776
683,2014,1144,Campbell,0.4051,0.4335,0.20705054128123762
684,2014,1368,Southeastern Louisiana,0.4033,0.4247,0.256799396243312
685,2014,1188,SIU-Edwardsville,0.4018,0.4393,0.271896975564268
686,2014,1237,IUPUI,0.3965,0.4971,0.06935091308030841
687,2014,1244,Kennesaw State,0.392,0.4747,0.08201096671378795
688,2014,1413,California Davis,0.3916,0.4483,0.13632899670127324
689,2014,1146,Central Arkansas,0.3883,0.4517,0.1260579117778286
690,2014,1263,Maine,0.3875,0.462,0.08917725260250596
691,2014,1404,UT Martin,0.3858,0.4425,0.17599644536225378
692,2014,1165,Cornell,0.3846,0.5048,0.04499083967568544
693,2014,1299,North Carolina A&T;,0.3801,0.4241,0.138917153864652
694,2014,1357,Sacred Heart,0.37799999999999995,0.4364,0.21005486094721312
695,2014,1306,New Hampshire,0.3747,0.4375,0.13537553555165643
696,2014,1290,Mississippi Valley State,0.3611,0.412,0.08639203826341481
697,2014,1249,Lamar,0.358,0.4496,0.11450052477852965
698,2014,1381,Southern Utah,0.3551,0.4657,0.02873479968333812
699,2014,1212,Grambling,0.3504,0.4159,0.04890259771498809
700,2013,1181,Duke,0.6724,0.6068,0.9241061960275028
701,2013,1257,Louisville,0.6609999999999999,0.5941,0.9648606216691819
702,2013,1242,Kansas,0.6477,0.5782,0.9446867048676652
703,2013,1196,Florida,0.6399,0.5758,0.9821809124126932
704,2013,1277,Michigan State,0.6369,0.5966,0.8561922750219183
705,2013,1207,Georgetown,0.635,0.5795,0.885674693157008
706,2013,1266,Marquette,0.6282,0.5815,0.7895995770927521
707,2013,1112,Arizona,0.6247,0.5724,0.8756430049100825
708,2013,1314,North Carolina,0.6185,0.5907,0.7946038003738055
709,2013,1125,Belmont,0.6181,0.5413,0.9181309221000223
710,2013,1276,Michigan,0.6176,0.5594,0.9107364001615537
711,2013,1424,UNLV,0.6124,0.5795,0.8255088430748451
712,2013,1166,Creighton,0.6091,0.5442,0.9224793779692527
713,2013,1329,Oklahoma State,0.6085,0.5626,0.8769892985248197
714,2013,1388,St. Mary's,0.6048,0.5369,0.911591631613792
715,2013,1379,Southern Miss,0.6039,0.5472,0.8407771785308626
716,2013,1301,North Carolina State,0.6023,0.5657,0.8036698779593348
717,2013,1323,Notre Dame,0.5981,0.5583,0.8189976958300258
718,2013,1455,Wichita State,0.596,0.5379,0.8664643173068293
719,2013,1328,Oklahoma,0.5946,0.574,0.7311183464094797
720,2013,1396,Temple,0.5912,0.5531,0.7150534593151427
721,2013,1338,Pittsburgh,0.5904,0.5491,0.959433149429543
722,2013,1235,Iowa State,0.5903,0.5613,0.8256701427596408
723,2013,1332,Oregon,0.5898,0.5329,0.8416397183804581
724,2013,1163,Connecticut,0.5872,0.5694,0.7148349819025817
725,2013,1137,Bucknell,0.5817,0.4844,0.8941137123191146
726,2013,1256,Louisiana Tech,0.5775,0.4846,0.8442164515790488
727,2013,1308,New Mexico State,0.5768,0.5246,0.7494802132694045
728,2013,1246,Kentucky,0.5735,0.5503,0.8472118804870933
729,2013,1397,Tennessee,0.5688,0.5544,0.671019501876123
730,2013,1172,Davidson,0.5653,0.4849,0.908020726333487
731,2013,1140,Brigham Young,0.5613,0.5374,0.7759244929011951
732,2013,1176,Denver,0.5602,0.5071,0.9038043411319444
733,2013,1325,Ohio,0.5589999999999999,0.5007,0.8447620903983036
734,2013,1184,Eastern Kentucky,0.5585,0.4941,0.7736108076615733
735,2013,1268,Maryland,0.5576,0.5376,0.8092523620982734
736,2013,1461,Wyoming,0.5565,0.556,0.5619193211352957
737,2013,1295,North Dakota State,0.5555,0.4865,0.8979707982372976
738,2013,1390,Stanford,0.5546,0.5614,0.7173705824986054
739,2013,1102,Air Force,0.5532,0.5555,0.5252957099224617
740,2013,1234,Iowa,0.5525,0.5313,0.826987555060516
741,2013,1320,Northern Iowa,0.5511,0.5594,0.6458229240096343
742,2013,1451,Weber State,0.5493,0.4522,0.9054688174332891
743,2013,1462,Xavier,0.547,0.5541,0.6451278964823535
744,2013,1113,Arizona State,0.5463,0.5293,0.6980637925008168
745,2013,1350,Richmond,0.5449,0.5433,0.6802278955853277
746,2013,1195,Florida Gulf Coast,0.5444,0.4784,0.7315843952706237
747,2013,1431,Texas-El Paso,0.5436,0.5456,0.6222985333582205
748,2013,1334,Pacific,0.5407,0.5038,0.5960588394965214
749,2013,1259,Loyola-Maryland,0.5406,0.4948,0.6771893741177638
750,2013,1401,Texas A&M;,0.5389,0.5531,0.5894860663850217
751,2013,1304,Nebraska,0.5378,0.5824,0.2341565308241305
752,2013,1398,Tennessee State,0.5353,0.5232,0.4754667785684392
753,2013,1250,Lehigh,0.5329999999999999,0.4723,0.8102619966947007
754,2013,1429,Utah State,0.5311,0.4924,0.7193556438145912
755,2013,1198,Florida International,0.5288,0.507,0.5015738803230806
756,2013,1130,Boston College,0.5288,0.5605,0.45181810551243223
757,2013,1253,Long Beach State,0.5285,0.5032,0.41767771233794804
758,2013,1293,Murray State,0.5283,0.4859,0.6930128707560163
759,2013,1425,Southern California,0.5263,0.5684,0.40022187693976313
760,2013,1291,Mount St. Mary's,0.5241,0.488,0.41470762922160304
761,2013,1310,Niagara,0.5229,0.4986,0.6072902562620278
762,2013,1343,Princeton,0.5223,0.4929,0.747498159335019
763,2013,1447,Wagner,0.5211,0.48,0.5929650628752753
764,2013,1444,Western Michigan,0.5203,0.4756,0.6079717211181173
765,2013,1107,Albany,0.5201,0.4565,0.7148217835087366
766,2013,1158,College of Charleston,0.5193,0.4612,0.7137248689581156
767,2013,1201,Fresno State,0.5191,0.5787,0.31909571141660514
768,2013,1273,Mercer,0.5185,0.4618,0.7688555361144706
769,2013,1382,St. Bonaventure,0.5173,0.5293,0.5347440631592691
770,2013,1174,Delaware,0.5155,0.4898,0.5015282308183053
771,2013,1203,George Washington,0.5138,0.5419,0.5386208371783292
772,2013,1412,UAB,0.513,0.5296,0.4390790079393909
773,2013,1452,West Virginia,0.5122,0.5556,0.40090060481499706
774,2013,1210,Georgia Tech,0.5112,0.5259,0.6047265738687098
775,2013,1331,Oral Roberts,0.511,0.4912,0.6298695143175826
776,2013,1248,Lafayette,0.5104,0.4922,0.4679227098275999
777,2013,1300,North Carolina Central,0.5101,0.4439,0.7498410713282597
778,2013,1406,Towson,0.5098,0.4775,0.5341073411289081
779,2013,1318,Northeastern,0.5084,0.4793,0.5594854828677763
780,2013,1428,Utah,0.5081,0.5515,0.3956860910550536
781,2013,1117,Arkansas State,0.5075,0.469,0.7475764593034829
782,2013,1360,San Diego,0.5061,0.5332,0.3377214357854143
783,2013,1362,San Francisco,0.5031,0.5253,0.4791574497228203
784,2013,1227,Illinois-Chicago,0.4999,0.4961,0.43763484307652445
785,2013,1114,Arkansas-Little Rock,0.4986,0.4967,0.39084558375665046
786,2013,1305,Nevada,0.498,0.5572,0.27234395416750484
787,2013,1193,Fairfield,0.4976,0.468,0.5900506855593136
788,2013,1189,Elon,0.4951,0.4435,0.6123597844524608
789,2013,1254,LIU-Brooklyn,0.4947,0.4545,0.6333020424964216
790,2013,1333,Oregon State,0.4942,0.5283,0.5847410573185465
791,2013,1264,Manhattan,0.4921,0.5012,0.4072675698698767
792,2013,1155,Clemson,0.4908,0.5244,0.5786514599490236
793,2013,1216,Hartford,0.4896,0.4592,0.4505374224366693
794,2013,1450,Washington State,0.4873,0.5362,0.5778559480219857
795,2013,1133,Bradley,0.4856,0.4883,0.46292710801656567
796,2013,1356,Southern Illinois,0.4855,0.4988,0.33687541887714123
797,2013,1205,Gardner-Webb,0.4843,0.4303,0.6613550772177752
798,2013,1222,Houston,0.4804,0.4457,0.6687253349741838
799,2013,1156,Cleveland State,0.4791,0.5094,0.182109254921919
800,2013,1348,Rhode Island,0.4783,0.5538,0.23137038155314002
801,2013,1283,Missouri State,0.4758,0.5443,0.15657681378048344
802,2013,1119,Army,0.4754,0.4573,0.6456895305484579
803,2013,1383,St. Francis (N.Y.),0.4732,0.4881,0.442984777054767
804,2013,1209,Georgia State,0.4713,0.4735,0.5189045041834116
805,2013,1258,Loyola Marymount,0.4703,0.5262,0.22340824693285594
806,2013,1299,North Carolina A&T;,0.4692,0.4338,0.5116366851768461
807,2013,1421,NC-Asheville,0.4676,0.468,0.5152959103805806
808,2013,1138,Buffalo,0.4669,0.4993,0.4178907172293275
809,2013,1374,Southern Methodist,0.466,0.4708,0.5404810250038565
810,2013,1418,Louisiana-Lafayette,0.4656,0.5011,0.3730228625978614
811,2013,1358,Sam Houston State,0.4649,0.4611,0.4283100766733775
812,2013,1315,North Dakota,0.4646,0.4552,0.35424607599597213
813,2013,1376,South Carolina,0.4634,0.494,0.35900917294018625
814,2013,1316,North Florida,0.46299999999999997,0.4748,0.30033723408791835
815,2013,1280,Mississippi State,0.4618,0.5253,0.13006593580905465
816,2013,1123,Ball State,0.45899999999999996,0.4555,0.32266258697037814
817,2013,1288,Morgan State,0.4571,0.415,0.6093379819555178
818,2013,1167,Cal State Bakersfield,0.4561,0.4712,0.2931110143570874
819,2013,1185,Eastern Michigan,0.4557,0.477,0.22879883354761205
820,2013,1377,South Dakota,0.455,0.5021,0.2920953617165388
821,2013,1399,Tennessee Tech,0.4538,0.4812,0.20765287862968723
822,2013,1364,Santa Barbara,0.4517,0.4983,0.2729156891519923
823,2013,1317,North Texas,0.45,0.4863,0.3190723962436474
824,2013,1219,High Point,0.4496,0.4202,0.6479249917498782
825,2013,1221,Holy Cross,0.4495,0.4608,0.3312608751336057
826,2013,1357,Sacred Heart,0.4494,0.4933,0.23989087228328385
827,2013,1319,Northern Arizona,0.4457,0.4745,0.15995410955702757
828,2013,1294,Northern Colorado,0.4454,0.4578,0.379130559319616
829,2013,1157,Coastal Carolina,0.4443,0.4583,0.4794589074663528
830,2013,1363,San Jose State,0.4438,0.4965,0.14094661763145125
831,2013,1111,Appalachian State,0.4427,0.4358,0.3980345649612318
832,2013,1263,Maine,0.4417,0.4672,0.24671255631028285
833,2013,1457,Winthrop,0.4415,0.4607,0.2775056146961697
834,2013,1175,Delaware State,0.4414,0.433,0.23234784903247632
835,2013,1297,Northern Kentucky,0.441,0.4384,0.3635256538635834
836,2013,1162,Columbia,0.4392,0.4534,0.5130867372843215
837,2013,1190,E. Tennessee State,0.4386,0.4811,0.09300644546488326
838,2013,1110,American,0.43700000000000006,0.4715,0.20095747925081547
839,2013,1335,Pennsylvania,0.4352,0.48,0.23786692575202004
840,2013,1126,Bethune-Cookman,0.4348,0.4495,0.34480264047517856
841,2013,1170,Sacramento State,0.4336,0.4247,0.3616613517681776
842,2013,1303,Nebraska Omaha,0.4317,0.4563,0.11364732559273238
843,2013,1251,Liberty,0.4295,0.4438,0.3349139777804066
844,2013,1144,Campbell,0.4273,0.45,0.2842400482959622
845,2013,1359,Samford,0.426,0.4577,0.22556651761285806
846,2013,1306,New Hampshire,0.425,0.4683,0.2835064372824789
847,2013,1373,Siena,0.4207,0.482,0.13983859557471867
848,2013,1430,Utah Valley,0.4166,0.4277,0.28833832461942704
849,2013,1192,Fairleigh Dickinson,0.4161,0.472,0.07062915004830664
850,2013,1370,Seattle,0.4156,0.4793,0.32794399231756743
851,2013,1440,VMI,0.4151,0.4124,0.31544794684498484
852,2013,1419,Louisiana-Monroe,0.4131,0.5074,0.06695533191356497
853,2013,1454,Wisconsin-Milwaukee,0.41100000000000003,0.4898,0.1073369773319825
854,2013,1238,Jackson State,0.4104,0.4043,0.25606875876453294
855,2013,1108,Alcorn State,0.41,0.4439,0.1694877423113791
856,2013,1164,Coppin State,0.4094,0.4596,0.14620829565024113
857,2013,1341,Prairie View A&M;,0.4086,0.4074,0.23213075319509202
858,2013,1286,Montana State,0.4056,0.4178,0.30539222055536425
859,2013,1122,Austin Peay,0.4031,0.4683,0.17989422651822912
860,2013,1186,Eastern Washington,0.4021,0.4359,0.26417927673412617
861,2013,1394,Texas A&amp;M-Corpus; Christi,0.4013,0.4752,0.14716328056140238
